fecha,afore,monto_ahorro_voluntario_y_solidario,flujo_neto,pct_crecimiento,app_dummy
2020-02-01,invercap,1432.02,-10.049999999999955,-0.6969148515675316,1
2020-03-01,invercap,1413.35,-18.670000000000073,-1.3037527408835126,1
2020-04-01,invercap,1452.49,39.1400000000001,2.7693069657197533,1
2020-05-01,invercap,1536.66,84.17000000000007,5.794876384691117,1
2020-06-01,invercap,1580.44,43.77999999999997,2.84903622141528,1
2020-07-01,invercap,1641.64,61.200000000000045,3.872339348535858,1
2020-08-01,invercap,1676.87,35.22999999999979,2.1460247070002936,1
2020-09-01,invercap,1727.02,50.15000000000009,2.9906909897606804,1
2020-10-01,invercap,1702.79,-24.230000000000018,-1.4029947539692667,1
2020-11-01,invercap,1793.22,90.43000000000006,5.31069597542857,1
2020-12-01,invercap,1839.99,46.76999999999998,2.6081573928463886,1
2021-01-01,invercap,1911.46,71.47000000000003,3.884260240544779,1
2021-02-01,invercap,1919.53,8.069999999999936,0.4221903675724281,1
2021-03-01,invercap,1945.13,25.600000000000136,1.3336598021390644,1
2021-04-01,invercap,1969.86,24.72999999999979,1.2713803190532058,1
2021-05-01,invercap,2031.83,61.97000000000003,3.1459088463139606,1
2021-06-01,invercap,2019.26,-12.569999999999936,-0.6186541196852025,1
2021-07-01,invercap,2076.55,57.29000000000019,2.837177976090266,1
2021-08-01,invercap,2108.65,32.09999999999991,1.5458332330066549,1
2021-09-01,invercap,2116.17,7.519999999999982,0.356626277476102,1
2021-10-01,invercap,2158.0,41.82999999999993,1.9766842928498063,1
2021-11-01,invercap,2209.24,51.23999999999978,2.3744207599629252,1
2021-12-01,invercap,2236.74,27.5,1.2447719577773464,1
2022-01-01,invercap,2199.55,-37.1899999999996,-1.662687661507356,1
2022-02-01,invercap,2155.28,-44.26999999999998,-2.0126844127207777,1
2022-03-01,invercap,2177.33,22.049999999999727,1.0230689283990735,1
2022-04-01,invercap,2105.02,-72.30999999999995,-3.321039989344743,1
2022-05-01,invercap,2152.43,47.409999999999854,2.252235133157865,1
2022-06-01,invercap,2076.19,-76.23999999999978,-3.542043179104537,1
2022-07-01,invercap,2173.29,97.09999999999991,4.676835935054102,1
2022-08-01,invercap,2095.84,-77.44999999999982,-3.5637213625424935,1
2022-09-01,invercap,2044.21,-51.63000000000011,-2.463451408504469,1
2022-10-01,invercap,2054.31,10.099999999999909,0.4940783970335705,1
2022-11-01,invercap,2175.07,120.76000000000022,5.878372786969854,1
2022-12-01,invercap,2158.97,-16.100000000000364,-0.7402060623336482,1
2023-01-01,invercap,2285.23,126.26000000000022,5.84815907585563,1
2023-02-01,invercap,2217.84,-67.38999999999987,-2.9489373060917257,1
2023-03-01,invercap,2316.8,98.96000000000004,4.461999062150568,1
2023-04-01,invercap,2315.94,-0.8600000000001273,-0.037120165745863076,1
2023-05-01,invercap,2348.47,32.529999999999745,1.4046132455935778,1
2023-06-01,invercap,2379.06,30.590000000000146,1.3025501709623688,1
2023-07-01,invercap,2304.73,-74.32999999999993,-3.1243432279976058,1
2023-08-01,invercap,2230.9,-73.82999999999993,-3.203412113349502,1
2023-09-01,invercap,2208.78,-22.11999999999989,-0.9915280828365236,1
2023-10-01,invercap,2190.42,-18.360000000000127,-0.8312280987694654,1
2023-11-01,invercap,2318.74,128.3199999999997,5.858237233042041,1
2023-12-01,invercap,2370.71,51.970000000000255,2.2413034665378806,1
2024-01-01,invercap,2389.18,18.4699999999998,0.7790914957966022,1
2024-02-01,invercap,2376.12,-13.059999999999945,-0.5466310617031733,1
2024-03-01,invercap,2389.06,12.940000000000055,0.5445852903052106,1
2024-04-01,invercap,2291.87,-97.19000000000005,-4.068127213213568,1
2024-05-01,invercap,2341.11,49.24000000000024,2.1484639181105436,1
2024-06-01,invercap,2348.26,7.150000000000091,0.3054106812580448,1
2024-07-01,invercap,2389.61,41.34999999999991,1.7608782673128154,1
2024-08-01,invercap,2457.98,68.36999999999989,2.861136336054826,1
2024-09-01,invercap,2482.86,24.88000000000011,1.0122132808241036,1
2024-10-01,invercap,2437.32,-45.539999999999964,-1.8341751045165666,1
2024-11-01,invercap,2495.8,58.48000000000002,2.3993566704413105,1
2024-12-01,invercap,2457.09,-38.710000000000036,-1.55100568955846,1
2025-01-01,invercap,2538.63,81.53999999999996,3.3185597597157557,1
2025-02-01,invercap,2563.2,24.56999999999971,0.9678448612046475,1
2025-03-01,invercap,2551.33,-11.86999999999989,-0.46309300873906833,1
2025-04-01,invercap,2508.28,-43.04999999999973,-1.687355222570175,1
2025-05-01,invercap,2565.2,56.91999999999962,2.26928413095826,1
2025-06-01,invercap,2582.8,17.600000000000364,0.6861063464837169,1
2025-07-01,invercap,2601.87,19.06999999999971,0.7383459811057591,1
2025-08-01,invercap,2620.98,19.110000000000127,0.734471745321641,1
2025-09-01,invercap,2696.28,75.30000000000018,2.872971178719408,1
2025-10-01,invercap,2708.8,12.519999999999982,0.4643434658121448,1
2025-11-01,invercap,2739.61,30.809999999999945,1.137404016538679,1
2025-12-01,invercap,2734.56,-5.050000000000182,-0.18433280649435835,1
2020-02-01,pensionissste,23594.19,-205.13000000000102,-0.861915382456313,1
2020-03-01,pensionissste,23503.34,-90.84999999999854,-0.38505242180383314,1
2020-04-01,pensionissste,23981.76,478.41999999999825,2.0355404806295496,1
2020-05-01,pensionissste,25681.96,1700.2000000000007,7.089554728260139,1
2020-06-01,pensionissste,26259.91,577.9500000000007,2.2504123517052443,1
2020-07-01,pensionissste,26942.85,682.9399999999987,2.600694366431555,1
